Name,Guid,EventID,Version,Level,Task,Opcode,Keywords,EventRecordID,Correlation,Execution_ProcessID,ProcessID,ThreadID,Channel,Computer,UserID,RuleName,UtcTime,ProcessGuid,ProcessId,Image,FileVersion,Description,Product,Company,OriginalFileName,CommandLine,CurrentDirectory,User,LogonGuid,LogonId,TerminalSessionId,IntegrityLevel,Hashes,ParentProcessGuid,ParentProcessId,ParentImage,ParentCommandLine,ParentUser,Protocol,Initiated,SourceIsIpv6,SourceIp,SourceHostname,SourcePort,SourcePortName,DestinationIsIpv6,DestinationIp,DestinationHostname,DestinationPort,DestinationPortName,State,Version2,SchemaVersion,Configuration,ConfigurationFileHash,ImageLoaded,Signed,Signature,SignatureStatus,SourceProcessGUID,SourceProcessId,SourceThreadId,SourceImage,TargetProcessGUID,TargetProcessId,TargetImage,GrantedAccess,CallTrace,SourceUser,TargetUser,TargetFilename,CreationUtcTime,EventType,TargetObject,Details,PipeName,QueryName,QueryStatus,QueryResults,IsExecutable,Archived,SourceProcessGuid,TargetProcessGuid,NewThreadId,StartAddress,StartModule,StartFunction,PreviousCreationUtcTime,Hash,Contents,ID,Label,SystemTime
Microsoft-Windows-Sysmon,{5770385F-C22A-43E0-BF4C-06F5698FFBD9},7.0,3.0,4.0,7.0,0.0,0x8000000000000000,485206881.0,0.0,0.0,2900.0,3240.0,Microsoft-Windows-Sysmon/Operational,win-dc-128.attackrange.local,S-1-5-18,-,50:28.8,{3BF36828-1E44-622A-EEA3-04000000D101},10964.0,C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe,10.0.14393.0 (rs1_release.160715-1616),Base cryptographic API DLL,MicrosoftÃÂÃÂ® WindowsÃÂÃÂ® Operating System,Microsoft Corporation,cryptbase.dll,0,0,NT AUTHORITY\SYSTEM,0,0,0.0,0,"MD5=51FCB0FDEFCB9A3E4A1DC8C8673BC63C,SHA256=63A0E1A76B7ABCF56E44B548568649FFB6B5609402746D48A4DC77CCED20F5FE",0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2021-09-07 10:41:02.533470
Microsoft-Windows-Sysmon,{5770385F-C22A-43E0-BF4C-06F5698FFBD9},7.0,3.0,4.0,7.0,0.0,0x8000000000000000,485206880.0,0.0,0.0,2900.0,3240.0,Microsoft-Windows-Sysmon/Operational,win-dc-128.attackrange.local,S-1-5-18,-,50:28.8,{3BF36828-1E44-622A-EEA3-04000000D101},10964.0,C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe,10.0.14393.2969 (rs1_release.190503-1820),Microsoft Enhanced Cryptographic Provider,MicrosoftÃÂÃÂ® WindowsÃÂÃÂ® Operating System,Microsoft Corporation,rsaenh.dll,0,0,NT AUTHORITY\SYSTEM,0,0,0.0,0,"MD5=B6E99FD898E948657373BB02708C7C00,SHA256=90476029BD7AB0FEC53AAE567AE53BC0B09C7C5C8C7B8F19485BA872B74ED591",0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,C:\Windows\System32\rsaenh.dll,True,Microsoft Windows,Valid,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2021-09-07 10:40:41.750311
Microsoft-Windows-Sysmon,{5770385F-C22A-43E0-BF4C-06F5698FFBD9},10.0,3.0,4.0,10.0,0.0,0x8000000000000000,485206843.0,0.0,0.0,2900.0,3240.0,Microsoft-Windows-Sysmon/Operational,win-dc-128.attackrange.local,S-1-5-18,-,50:28.8,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2021-09-07 10:40:26.745570
Microsoft-Windows-Sysmon,{5770385F-C22A-43E0-BF4C-06F5698FFBD9},11.0,2.0,4.0,11.0,0.0,0x8000000000000000,485206829.0,0.0,0.0,2900.0,3240.0,Microsoft-Windows-Sysmon/Operational,win-dc-128.attackrange.local,S-1-5-18,-,50:28.8,{3BF36828-A951-6202-D100-00000000D101},1108.0,C:\Program Files\SplunkUniversalForwarder\bin\splunk-winevtlog.exe,0,0,0,0,0,0,0,NT AUTHORITY\SYSTEM,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2021-09-07 10:40:25.153224
Microsoft-Windows-Sysmon,{5770385F-C22A-43E0-BF4C-06F5698FFBD9},12.0,2.0,4.0,12.0,0.0,0x8000000000000000,485209010.0,0.0,0.0,2900.0,3240.0,Microsoft-Windows-Sysmon/Operational,win-dc-128.attackrange.local,S-1-5-18,-,50:42.1,{3BF36828-A906-6202-2600-00000000D101},2892.0,C:\Windows\ADWS\Microsoft.ActiveDirectory.WebServices.exe,0,0,0,0,0,0,0,NT AUTHORITY\SYSTEM,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2021-09-07 10:40:58.084934
Microsoft-Windows-Sysmon,{5770385F-C22A-43E0-BF4C-06F5698FFBD9},13.0,2.0,4.0,13.0,0.0,0x8000000000000000,150622279.0,0.0,0.0,2992.0,3220.0,Microsoft-Windows-Sysmon/Operational,win-dc-128.attackrange.local,S-1-5-18,-,58:30.5,{3BF36828-4B49-61E8-2700-00000000CF01},2840.0,C:\Windows\system32\DFSRs.exe,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,SetValue,HKLM\System\CurrentControlSet\Services\DFSR\Parameters\Volumes\D370F6FF-0000-0000-0000-100000000000\Volume Configuration File,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2021-09-07 10:40:25.672245
Microsoft-Windows-Sysmon,{5770385F-C22A-43E0-BF4C-06F5698FFBD9},17.0,1.0,4.0,17.0,0.0,0x8000000000000000,485206834.0,0.0,0.0,2900.0,3240.0,Microsoft-Windows-Sysmon/Operational,win-dc-128.attackrange.local,S-1-5-18,-,50:28.8,{3BF36828-A941-6202-9A00-00000000D101},5276.0,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,0,0,0,0,0,0,0,NT AUTHORITY\SYSTEM,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,CreatePipe,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2021-09-07 10:40:55.427781
Microsoft-Windows-Sysmon,{5770385F-C22A-43E0-BF4C-06F5698FFBD9},18.0,1.0,4.0,18.0,0.0,0x8000000000000000,485206833.0,0.0,0.0,2900.0,3240.0,Microsoft-Windows-Sysmon/Operational,win-dc-128.attackrange.local,S-1-5-18,-,50:28.8,{3BF36828-A941-6202-9A00-00000000D101},5276.0,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,0,0,0,0,0,0,0,NT AUTHORITY\SYSTEM,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,ConnectPipe,0,0,<Anonymous Pipe>,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2021-09-07 10:40:38.386601
Microsoft-Windows-Sysmon,{5770385F-C22A-43E0-BF4C-06F5698FFBD9},22.0,5.0,4.0,22.0,0.0,0x8000000000000000,296951526.0,0.0,0.0,2316.0,1916.0,Microsoft-Windows-Sysmon/Operational,win-host-987.attackrange.local,S-1-5-18,-,50:58.3,{00000000-0000-0000-0000-000000000000},4136.0,<unknown process>,0,0,0,0,0,0,0,ATTACKRANGE\REED_SCHMIDT,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2021-09-07 10:40:27.261057
Microsoft-Windows-Sysmon,{5770385F-C22A-43E0-BF4C-06F5698FFBD9},23.0,5.0,4.0,23.0,0.0,0x8000000000000000,296951557.0,0.0,0.0,2316.0,3040.0,Microsoft-Windows-Sysmon/Operational,win-host-987.attackrange.local,S-1-5-18,-,51:03.0,{B81B27B7-E8BD-6228-7A00-00000000CF01},3600.0,C:\Program Files\SplunkUniversalForwarder\bin\splunk-winevtlog.exe,0,0,0,0,0,0,0,NT AUTHORITY\SYSTEM,0,0,0.0,0,"MD5=675B2D00D2BD6004C82157C4C05445A8,SHA256=80666221FFEFBC64FEA59B4BE3AB1A5762950F368FCE1D4A1903AC0BD218E617,IMPHASH=00000000000000000000000000000000",0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,C:\Program Files\SplunkUniversalForwarder\var\lib\splunk\modinputs\WinEventLog\Microsoft-Windows-Sysmon_Operational,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2021-09-07 10:40:44.648854
Microsoft-Windows-Sysmon,{5770385f-c22a-43e0-bf4c-06f5698ffbd9},22.0,5.0,4.0,22.0,0.0,0x8000000000000000,39238.0,0.0,0.0,2300.0,2696.0,Microsoft-Windows-Sysmon/Operational,WINDOWS10EVAL.stefania.local,S-1-5-18,-,04:31.0,{a190aab6-85de-63bf-0c00-000000003700},608.0,C:\Windows\system32\lsass.exe,0,0,0,0,0,0,0,NT AUTHORITY\SYSTEM,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,_kerberos._tcp.dc._msdcs.stefania.local.,9003.0,-,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2021-09-07 10:40:47.234062
Microsoft-Windows-Sysmon,{5770385f-c22a-43e0-bf4c-06f5698ffbd9},22.0,5.0,4.0,22.0,0.0,0x8000000000000000,39237.0,0.0,0.0,2300.0,2696.0,Microsoft-Windows-Sysmon/Operational,WINDOWS10EVAL.stefania.local,S-1-5-18,-,04:31.0,{a190aab6-85de-63bf-0c00-000000003700},608.0,C:\Windows\system32\lsass.exe,0,0,0,0,0,0,0,NT AUTHORITY\SYSTEM,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,_kerberos._tcp.Default-First-Site-Name._sites.dc._msdcs.stefania.local.,9003.0,-,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2021-09-07 10:40:45.231722
Microsoft-Windows-Sysmon,{5770385f-c22a-43e0-bf4c-06f5698ffbd9},22.0,5.0,4.0,22.0,0.0,0x8000000000000000,39236.0,0.0,0.0,2300.0,2696.0,Microsoft-Windows-Sysmon/Operational,WINDOWS10EVAL.stefania.local,S-1-5-18,-,04:31.0,{a190aab6-85de-63bf-0c00-000000003700},608.0,C:\Windows\system32\lsass.exe,0,0,0,0,0,0,0,NT AUTHORITY\SYSTEM,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,WINDOWS10EVAL,0.0,192.168.1.18;,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2021-09-07 10:41:22.075171
Microsoft-Windows-Sysmon,{5770385f-c22a-43e0-bf4c-06f5698ffbd9},22.0,5.0,4.0,22.0,0.0,0x8000000000000000,39235.0,0.0,0.0,2300.0,2696.0,Microsoft-Windows-Sysmon/Operational,WINDOWS10EVAL.stefania.local,S-1-5-18,-,04:20.9,{a190aab6-85de-63bf-0c00-000000003700},608.0,C:\Windows\system32\lsass.exe,0,0,0,0,0,0,0,NT AUTHORITY\SYSTEM,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,_kerberos._tcp.dc._msdcs.stefania.local.,9003.0,-,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2021-09-07 10:41:23.750386
Microsoft-Windows-Sysmon,{5770385f-c22a-43e0-bf4c-06f5698ffbd9},22.0,5.0,4.0,22.0,0.0,0x8000000000000000,39234.0,0.0,0.0,2300.0,2696.0,Microsoft-Windows-Sysmon/Operational,WINDOWS10EVAL.stefania.local,S-1-5-18,-,04:20.9,{a190aab6-85de-63bf-0c00-000000003700},608.0,C:\Windows\system32\lsass.exe,0,0,0,0,0,0,0,NT AUTHORITY\SYSTEM,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,_kerberos._tcp.Default-First-Site-Name._sites.dc._msdcs.stefania.local.,9003.0,-,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2021-09-07 10:40:36.089196
Microsoft-Windows-Sysmon,{5770385f-c22a-43e0-bf4c-06f5698ffbd9},22.0,5.0,4.0,22.0,0.0,0x8000000000000000,39233.0,0.0,0.0,2300.0,2696.0,Microsoft-Windows-Sysmon/Operational,WINDOWS10EVAL.stefania.local,S-1-5-18,-,04:20.9,{a190aab6-85de-63bf-0c00-000000003700},608.0,C:\Windows\system32\lsass.exe,0,0,0,0,0,0,0,NT AUTHORITY\SYSTEM,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,WINDOWS10EVAL,0.0,192.168.1.18;,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2021-09-07 10:40:57.431231
